week,center_id,meal_id,checkout_price,emailer_for_promotion,homepage_featured,city_code,region_code,op_area,category_Biryani,category_Desert,category_Extras,category_Fish,category_Other Snacks,category_Pasta,category_Pizza,category_Rice Bowl,category_Salad,category_Sandwich,category_Seafood,category_Soup,category_Starters,cuisine_Indian,cuisine_Italian,center_type_TYPE_B,center_type_TYPE_C,predicted_demand
150,68,1571,643,0,0,676,34,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,74.43
150,68,2956,631,0,0,676,34,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,80.82
150,68,2104,636,0,0,676,34,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,58.18
150,68,2577,320,0,0,676,34,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,78.77
150,68,2640,319,0,0,676,34,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,151.84
150,68,1878,303,0,0,676,34,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,117.39
150,68,2306,290,0,0,676,34,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,30.01
150,68,1216,290,1,0,676,34,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,34.47
150,68,2126,509,0,1,676,34,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,40.56
150,68,2826,325,0,0,676,34,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,220.86
150,68,1754,281,0,0,676,34,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,500.85
150,68,1971,309,0,0,676,34,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,227.78
150,68,1247,446,0,0,676,34,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,34.18
150,68,1770,484,0,0,676,34,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22.35
150,68,1558,512,1,0,676,34,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,284.72
150,68,2581,513,1,0,676,34,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,360.18
150,68,1962,512,1,0,676,34,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468.36
150,68,2444,545,0,0,676,34,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,60.33
150,68,2760,244,0,0,676,34,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,113.6
150,68,1525,261,0,0,676,34,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,156.01
150,68,2704,262,0,0,676,34,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,214.96
150,68,1543,455,0,1,676,34,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,80.96
150,68,2304,484,0,0,676,34,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,38.86
150,68,2664,285,0,0,676,34,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,193.76
150,68,2569,285,0,0,676,34,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,198.97
150,68,2490,259,0,0,676,34,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,123.12
150,51,1885,157,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217.46
150,51,1993,157,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.97
150,51,2539,158,0,1,638,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.55
150,51,2139,287,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.38
150,51,2631,98,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,190.38
150,51,1248,98,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,132.2
150,51,1778,192,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,651.28
150,51,1062,191,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,616.83
150,51,2707,179,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1330.91
150,51,1207,388,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.19
150,51,1230,386,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.86
150,51,2322,377,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.65
150,51,2290,233,1,1,638,56,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4554.41
150,51,1727,465,0,0,638,56,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,435.96
150,51,1109,217,1,0,638,56,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3395.34
150,51,1571,581,0,0,638,56,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101.91
150,51,2956,582,0,0,638,56,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68.03
150,51,2104,581,0,0,638,56,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60.86
150,51,2577,321,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.98
150,51,2640,320,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,157.19
150,51,1878,281,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.79
150,51,2306,290,0,0,638,56,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,36.37
150,51,1216,292,1,0,638,56,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,114.38
150,51,2126,508,0,1,638,56,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,62.57
150,51,2826,379,0,0,638,56,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,610.74
150,51,1754,299,0,0,638,56,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,783.2
150,51,1971,247,0,0,638,56,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,632.2
150,51,1902,445,0,0,638,56,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.69
150,51,1247,446,0,0,638,56,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37.29
150,51,1770,485,0,0,638,56,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.9
150,51,1198,171,0,0,638,56,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.01
150,51,1311,171,0,0,638,56,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.91
150,51,1803,135,0,0,638,56,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.0
150,51,1438,194,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47.96
150,51,2494,194,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74.76
150,51,1847,196,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76.25
150,51,1558,534,1,0,638,56,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,290.25
150,51,2581,533,1,1,638,56,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,414.65
150,51,1962,535,1,1,638,56,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,691.9
150,51,1445,727,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29.56
150,51,2444,727,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.67
150,51,2867,727,0,0,638,56,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.97
150,51,2760,224,0,0,638,56,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,156.48
150,51,1525,243,0,0,638,56,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,441.55
150,51,2704,241,0,1,638,56,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,314.73
150,51,2492,389,0,0,638,56,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.41
150,51,1543,389,0,0,638,56,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155.45
150,51,2304,387,0,1,638,56,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,152.8
150,51,2664,314,0,0,638,56,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,265.44
150,51,2569,317,0,0,638,56,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,239.57
150,51,2490,292,0,0,638,56,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,329.55
150,61,1885,142,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077.52
150,61,1993,141,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.75
150,61,2539,142,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.82
150,61,2139,292,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43.77
150,61,2631,95,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,132.82
150,61,1248,99,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.67
150,61,1778,179,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,213.06
150,61,1062,183,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,224.54
150,61,2707,189,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,379.96
150,61,1207,332,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.87
150,61,1230,334,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.52
150,61,2322,334,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.89
150,61,2290,240,1,1,473,77,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2885.75
150,61,1727,446,0,0,473,77,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,213.45
150,61,1109,233,1,1,473,77,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1126.51
150,61,1571,631,0,0,473,77,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60.64
150,61,2104,629,0,0,473,77,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.08
150,61,2577,321,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54.88
150,61,2640,319,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,187.73
150,61,1878,321,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96.14
150,61,2306,291,0,0,473,77,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16.53
150,61,1216,290,1,0,473,77,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,58.81
150,61,2126,507,0,0,473,77,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23.22
150,61,2826,325,0,0,473,77,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,436.16
150,61,1754,328,0,0,473,77,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,482.46
150,61,1971,327,0,0,473,77,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,223.13
150,61,1902,447,0,0,473,77,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.47
150,61,1247,446,0,0,473,77,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37.0
150,61,1770,485,0,0,473,77,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.68
150,61,1558,535,1,1,473,77,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,264.53
150,61,2581,533,1,0,473,77,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,193.89
150,61,1962,537,1,1,473,77,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,343.43
150,61,1445,630,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.65
150,61,2444,727,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37.46
150,61,2867,726,0,0,473,77,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32.36
150,61,2760,242,0,0,473,77,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70.65
150,61,1525,261,0,0,473,77,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.64
150,61,2704,261,0,0,473,77,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,155.31
150,61,2492,454,0,0,473,77,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.36
150,61,1543,416,0,1,473,77,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.59
150,61,2304,387,0,0,473,77,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60.32
150,61,2664,321,0,0,473,77,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,286.3
150,61,2569,308,0,0,473,77,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,319.86
150,61,2490,265,0,0,473,77,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,184.98
151,55,1885,160,0,0,647,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126.8
151,55,1993,158,0,0,647,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90.62
151,55,2139,292,0,0,647,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.33
151,55,2631,99,0,0,647,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,125.49
151,55,1248,113,0,0,647,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,63.96
151,55,1778,194,0,0,647,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,227.02
151,55,1062,194,0,0,647,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,279.32
151,55,2707,182,0,0,647,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,304.23
151,55,1207,368,0,0,647,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90.47
151,55,1230,385,0,0,647,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.12
151,55,2322,388,0,0,647,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,179.07
151,55,2290,237,1,1,647,56,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1739.5
151,55,1727,465,0,0,647,56,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,417.8
151,55,1109,235,1,0,647,56,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,695.08
151,55,1571,581,0,0,647,56,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19.2
151,55,1216,292,0,0,647,56,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,41.56
151,55,2826,377,0,0,647,56,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,292.43
151,55,1754,329,0,0,647,56,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,345.71
151,55,1971,338,0,0,647,56,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,118.16
151,55,1198,171,0,0,647,56,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.95
151,55,1311,120,0,0,647,56,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104.74
151,55,1803,183,0,0,647,56,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184.36
151,55,1558,534,1,0,647,56,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,165.19
151,55,2581,534,1,0,647,56,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216.68
151,55,1962,533,1,0,647,56,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,175.43
151,55,1445,726,0,0,647,56,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,38.24
151,55,2867,727,0,0,647,56,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19.04
151,55,2760,222,0,0,647,56,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,34.4
151,55,1525,242,0,0,647,56,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29.23
151,55,2704,241,0,0,647,56,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35.95
151,55,2492,388,0,0,647,56,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.75
151,55,1543,484,0,0,647,56,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.5
151,55,2664,314,0,0,647,56,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,272.07
151,55,2569,312,0,0,647,56,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,84.75
151,55,2490,292,0,0,647,56,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,185.1
151,24,1885,158,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1738.29
151,24,1993,160,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403.27
151,24,2539,160,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,361.54
151,24,2139,272,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,150.91
151,24,1778,188,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,754.95
151,24,1062,194,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,874.55
151,24,2707,194,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1250.03
151,24,1207,382,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,148.38
151,24,1230,386,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,181.54
151,24,2322,384,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,184.81
151,24,2290,238,1,0,614,85,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2254.36
151,24,1727,465,0,0,614,85,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,521.05
151,24,1109,231,1,1,614,85,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2271.69
151,24,1571,599,0,0,614,85,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,129.68
151,24,2956,583,0,0,614,85,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,131.25
151,24,2577,320,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,112.72
151,24,2640,319,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,73.37
151,24,1878,320,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,93.48
151,24,2306,292,0,0,614,85,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,49.07
151,24,1216,290,0,0,614,85,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,127.09
151,24,2826,378,0,0,614,85,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,805.73
151,24,1754,318,0,0,614,85,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,654.19
151,24,1971,338,0,0,614,85,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,225.25
151,24,1902,445,0,0,614,85,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,48.37
151,24,1770,486,0,0,614,85,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,61.04
151,24,1198,217,0,0,614,85,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,222.42
151,24,1311,255,0,0,614,85,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180.09
151,24,1803,154,0,0,614,85,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,169.79
151,24,1438,195,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,182.5
151,24,2494,194,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,195.6
151,24,1847,195,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,97.83
151,24,1558,533,1,1,614,85,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,324.69
151,24,2581,534,1,1,614,85,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,283.08
151,24,1962,535,1,1,614,85,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,402.96
151,24,1445,726,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,43.66
151,24,2444,728,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28.94
151,24,2867,726,0,0,614,85,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,32.55
151,24,2760,227,0,0,614,85,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,192.75
151,24,1525,241,0,0,614,85,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,614.47
151,24,2704,242,0,0,614,85,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,397.56
151,24,1543,480,0,0,614,85,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,251.22
151,24,2304,484,0,0,614,85,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,150.2
151,24,2664,326,0,0,614,85,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,411.56
151,24,2569,307,0,0,614,85,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,441.43
151,24,2490,270,0,0,614,85,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,362.65
151,11,1885,159,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.51
151,11,1993,159,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.12
151,11,2539,157,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.11
151,11,2139,250,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56.92
151,11,2631,96,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,205.44
151,11,1248,98,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,179.59
151,11,1778,184,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,839.79
151,11,1062,180,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,754.96
151,11,2707,182,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1435.29
151,11,1207,387,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.28
151,11,1230,377,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.94
151,11,2322,370,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.81
151,11,2290,232,1,1,679,56,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3866.37
151,11,1727,464,0,0,679,56,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,575.66
151,11,1109,220,1,1,679,56,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3691.79
151,11,1571,582,0,0,679,56,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84.55
151,11,2956,583,0,0,679,56,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83.74
151,11,2577,320,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51.9
151,11,2640,319,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.12
151,11,1878,321,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77.21
151,11,2306,291,0,0,679,56,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,66.0
151,11,1216,292,0,0,679,56,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,136.06
151,11,2126,508,0,0,679,56,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23.21
151,11,2826,379,0,0,679,56,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,507.0
151,11,1754,315,0,0,679,56,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,765.98
151,11,1971,340,0,0,679,56,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,207.79
151,11,1902,447,0,0,679,56,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34.51
151,11,1247,446,0,0,679,56,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.63
151,11,1198,199,0,0,679,56,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.74
151,11,1311,188,0,0,679,56,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.86
151,11,1803,149,0,0,679,56,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.74
151,11,1438,195,0,1,679,56,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,288.53
151,11,2494,195,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,106.59
151,11,1847,194,0,1,679,56,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,160.18
151,11,1558,533,1,0,679,56,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,258.42
151,11,2581,535,1,1,679,56,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,274.69
151,11,1962,535,1,1,679,56,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,498.03
151,11,2867,726,0,0,679,56,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34.05
151,11,2760,223,0,1,679,56,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,468.12
151,11,1525,242,0,1,679,56,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,616.42
151,11,2704,242,0,1,679,56,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,462.08
